gene_symbol,entrez_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
KCNA1,3736,0.1941445678950347,0.9956256576967872,0.6382810229587466,0.6632683275353018,0.3767115782315143,0.757206527974902,0.26378222632790405,0.9472714396619836,0.4384433360488662,0.6657859109952656,0.3607776142901616,1.2075586216081808,0.16927183977522176,0.4363087341491714,0.35955011463994696,0.3137824513926595,0.4731865074199434,0.3165571927546464,0.4039174811508999,0.33948154517715634,0.5870691419476591,0.6255333055052626,0.6758814180182825,0.14123082933733602,0.5172121017899951,0.5118039501926797,0.3732072843986424,1.8323171525037392,0.07201778194671668,0.20557770994879004,0.6078957070464523,0.4491960848110152,0.5746812973162624,0.6958767651968878,0.1311452938973762,0.2750379939402084,0.7418180452578613,0.5859508493196983,0.4105322470568469,0.7673964872041913,0.4604293188450361,0.2561906563296548,0.5125207812101333,0.6614961585978242,0.6009493680156159,0.7724797719350691,0.27789134401252885,0.4380244295542687,0.20236189333207294,0.6544937601494393,1.040399276253989,0.8925384636776653,0.6515945290065623,0.6418612396236884,0.7086384502089835,0.43512953066887217,0.6656059253605426,1.4371307487654856,0.5570157384197578,0.3014457990037114,0.18604019738037672,0.5438467824605964,0.7212480163689842,0.14192973633583633,0.21633711438080386,0.6922869599960385,0.8304360522073786,0.6379102760998153,1.3313614353780898,0.3756229666903061,0.9366900184230844,0.4948537493816275,0.5151333799593074,0.5182300553769935,0.4254785922200361,0.4141132236603627,0.12550883042026587,1.0947274014925965,0.5630291233064868,0.31096607120597025,0.9509258702211524,0.31953562542011554,0.7263072310826687,0.7964018330668186,0.7869994130135999,0.7371443452981618,0.7053372410678335,0.6636138515265235,0.3784136119212361,0.4498080715171326,0.25896899556550873,1.5319089066717988,0.6123843340974475,0.8181740021921535,0.19702008273968694,0.4359255694472308,0.19382961458797174,0.4931820613816558,1.2764635318351922,0.2527979686576062,0.29863332298393297,0.5357356922950238,0.6473214632447334,0.7037831495721734,1.1370309278197877,0.1837549741547304,0.2697334594402229,0.2874346617786236,0.29375259199652376,0.23936551336201994,0.3731340382967855,0.2722299966831365,0.5693055884374316,0.7428790832753939,0.3228515867890107,0.767774558525093,0.85548727982401,0.7965040778503801,0.5828061551327566,0.19264481363851968,0.7435243446866577,0.3805725893314695,0.5100724626205689,0.5539312376622302,0.7277892311490771,0.9925275790141578,0.5549416039832178,0.31103416392616545
KCNA10,3744,0.7733962287395855,0.7470516339108855,0.14526829873546393,0.9610356900049432,0.7068094416400523,1.0445064502811672,0.3826559800866047,0.7005488151569309,0.3930114821153887,0.3625222211433539,0.6842802399405352,1.729807816286105,0.4160369284836221,0.4879943693566405,0.4376401285750117,0.2201540659065505,1.083360580410362,0.08861866382903139,0.2976441651507554,0.30069191964791825,0.7878924647550489,0.5904527536087198,0.2896967682503587,0.20766858175904274,1.1164085844914522,0.7255624562342184,0.14935172930792032,0.14709832424868702,0.09323792947834407,0.21679276557730848,0.5546492627442522,0.6175741255259867,0.7952684679950621,0.8350347758636048,0.13440002285855415,0.3271601608852195,1.456339956391579,0.8478640203245577,0.2485543290930618,0.5274679905289847,0.5436619889381028,0.17611654001096685,0.5925877424659299,0.2662568071370881,0.584018000419173,0.270790498257435,0.4609858611267422,0.2147909246695147,0.317737474567803,0.15622062897979086,1.4524121525759657,1.1493019108868394,0.8535720604797179,0.3331930696315979,0.7492466657639753,0.2510731914802953,0.5674588440636744,1.6927253992694886,0.505519532324913,0.9153528844287048,0.4991082219262508,0.3898619863980956,1.1084980105025246,0.43113040054994456,0.3354687867134171,0.723925244128907,0.5631002345924532,0.297272373825866,1.3675144384057272,0.4825656879106055,0.8923808534548607,0.27222251480099985,0.4927020030211267,0.12470824304794305,0.729489795422043,0.6789897668244691,0.4305315872637877,0.961445460895788,0.3917400324752397,0.3917689061903337,0.5160577762096857,0.2391148898051758,0.3648331951758675,0.3781377455550816,0.1708581771544201,1.0039683158120698,0.24987264516355864,0.7719006763082961,0.27878604007445623,0.33660429941130915,0.08091865732918245,1.9924529420510213,1.066805308144469,0.5654999280858123,0.110352437379494,0.6311486901957329,0.15625418151504492,0.7393486484565771,0.5574437915376877,0.5027537277323038,0.4169958005665154,1.0861645585553157,0.07095975205678055,0.5725274521758849,0.929368759360996,0.4418648356409722,0.6283950410750407,0.4014663774318157,0.6100565203539511,0.29222314960286866,0.347758182551134,0.5525673749618242,0.12872445725919246,0.8380305202957359,0.5589943958967829,1.1373155849080294,0.6500978653341494,1.2293656312086598,0.5418577671607705,0.20817379558559929,0.8791117360627497,0.2912706916148846,0.4055818647127433,1.1375087525549934,0.09160671368579544,0.7466265477127341,0.5587744379667436,0.696203132299765
KCNA2,3737,1.1541549678425829,0.18390589625243026,1.4372486229350403,0.4743197154504682,0.29700182673577563,0.7560599578067021,0.39660955204164783,0.7139717250140033,0.4684709970067701,0.6353999795237343,0.2291453333990363,1.3586995509043271,0.16125025710845506,0.5434721322796998,1.011921038000485,0.9065739486500138,0.120054548256725,0.7644147351905638,0.44013104700562417,0.21403120433355985,0.1203601322473334,0.08305143834803047,0.8922119550781743,0.2651426654866361,1.1671176091462296,1.0483048957253522,0.3146980693588263,1.210141459370744,0.23873556480919805,0.5957863484822989,0.2821304426591253,0.5894042023719139,0.7039323177022414,0.5695876700254459,0.5869622199925695,0.6557735591810702,0.7400058236491336,0.12613125313448206,0.33863584442701344,0.3423104720081798,0.1762212920226711,0.17751157512254392,0.6431210563776399,0.15317522908771966,0.7327181540677293,0.8683474738206242,0.7491499470515879,0.6146195454450449,0.25744306390464616,0.610508568333959,1.3335701906043231,0.7021433535233231,0.42953882013608097,0.9835052435569079,0.35190265816787125,0.4714790919839632,0.18492909405813965,1.2867498450789498,1.0805009556306835,0.4247219614873617,0.11269008467659967,0.8075828454770924,0.4027385720453524,0.4849606779659018,0.2754506433581443,0.4732660642643365,1.2384488654925063,1.5377783789539796,0.7921675337920143,1.158323012297274,0.43981541893978654,0.1667630127512981,0.7268995224096513,0.7400022878141279,0.6279035115407573,0.5958269853829321,0.6901982652018546,0.5781174453883086,0.16566371795340834,0.5192795998839725,1.046927813898482,0.5455537109031999,1.3451199950935515,0.4984644735957172,0.7087669099892114,0.11596761517428768,0.6367976173044737,0.3209504136361005,0.8285378698106408,0.37849560866909693,0.7009391452651064,0.4030958876267975,0.26914915861684113,0.4299846842774204,0.26054408434006016,0.19723673097378625,0.0477498308384721,1.4117103361916563,1.4003349615363625,0.3127342937506038,0.30773260064418195,0.9276579912077254,0.9848967677117542,0.5760104208972797,1.0044201395408374,0.5037059007654144,0.1387131103507568,0.5405552705492391,0.553364454764524,0.493970316591121,0.8503111876720075,0.2877212982292329,0.6120239188527967,0.6932345200476684,0.3558359229228315,0.24610797304102755,0.9079240869774712,0.7783129896026688,0.5012359934959199,0.1009512596819892,0.31348913669185297,0.7499928568210371,0.6940280802585412,0.9396421346175448,0.7856151437988197,0.6457935850953231,1.6835339484884615,0.4064999791448863
KCNA3,3738,1.0458253262923765,0.236109369037052,1.1794072949336398,0.4865063928599869,0.2338848249791633,0.4525965507718779,0.4223124875152661,0.6131552256794558,0.4484695506202323,0.6366973702112834,0.2890481065940999,1.336625409899723,0.29862227562992344,0.4894317612938938,0.745995303774696,0.8917392109050637,0.3085782120696136,0.8818171052262187,0.2436028625461317,0.10066950071425664,0.13658125076265562,0.052419529752362345,0.8338903359962361,0.22123753412138847,1.1820829149300145,1.0672949944294634,0.4249136166700295,1.1658999156561636,0.2429293310305192,0.588918067766797,0.18766091845574834,0.5219427794572853,0.5275013773444862,0.3850645034201443,0.4469679739902772,0.5546607361751653,0.5947646200656891,0.07261815101972648,0.3677262116400968,0.2367417285759889,0.10619875395936626,0.1943632369612654,0.6441554362273642,0.20035934767197994,0.6780247976706318,0.7340366842384849,0.34235841906851244,0.5548621873788181,0.16567307436927445,0.6732227436098315,1.1304780678947766,0.6757517649517173,0.49187448634633,0.7112757978535125,0.22434607080937846,0.3079486863581198,0.16508648234818665,1.039181342497468,0.6903629021080477,0.8861161563864776,0.14820090230820435,0.6768587260502612,0.2306931040622294,0.3896558960544921,0.2549824699333736,0.5100597114914229,1.217995511992347,1.458111981948217,0.6923436653046381,0.8496738561029945,0.36745738329631933,0.26889336709287903,0.7164531694849332,0.6474218582432895,0.5047484818455719,0.7264346041246539,0.6782326544466473,0.5433627890547117,0.2559511925563926,0.4725782441294619,0.7696639736848218,0.4760473106091931,1.3021553137596873,0.43274884707870936,0.3918533506545992,0.14497713583743288,0.4836794277103174,0.21430792630960546,0.8576663841271684,0.3463999964243599,0.5133636745171888,0.3717115108943766,0.2448044457428512,0.5414904345988872,0.2892108783462927,0.29848963581025606,0.055635012925735534,0.9774662117624566,1.0871719660237429,0.3937489027050989,0.21751736459987506,0.8907176004172791,0.8824742140638686,0.6270400390028954,0.932830857613257,0.2381342536956072,0.1708510279407104,0.3837483383905852,0.3943006320794423,0.4583585438495945,0.6891558297368742,0.4264598306259584,0.6135420928984171,0.597173239197582,0.4270762488104049,0.4357993700497207,0.8119497653540402,0.7706667959086951,0.5748136823393759,0.13006343520645586,0.2563250505001772,0.7881122890132524,0.7016370340081908,0.8412799922150693,0.5100494727350416,0.3525817204763492,1.6292858279744784,0.4910108211166448
KCNA4,3739,0.95404529705813,0.24350327940488406,1.1599232326905158,0.5484332083538175,0.284398667875,0.489657596224411,0.3587350000500341,0.6306323790634898,0.4421246967871081,0.6060961397229271,0.2730416494811123,1.2131486001559957,0.2893830536940897,0.4923184995793484,0.9131284968995236,0.858155698014254,0.3222994847917421,0.8729278276553801,0.3105503788793629,0.1096198251911185,0.11886043664067986,0.07604423995722424,0.9353446079655128,0.2817286221513694,1.1958845424956897,0.977036963592876,0.4003107063345273,1.2919464786757122,0.1562167512015863,0.5441093291680921,0.2402002399702641,0.4634883425418626,0.5578192034770142,0.44703398454087706,0.391009923522784,0.6467725258557634,0.5676714361289685,0.07528566814112392,0.4570761236108162,0.3376518792066385,0.11280641288242554,0.2134578715201298,0.7824899733329023,0.214228482386944,0.6380113432734189,0.839237265187231,0.4310792028836229,0.6657424989766018,0.16687434807250445,0.434745151842521,1.1296076492660423,0.6628479648093608,0.5091582397845659,0.8548372263342819,0.24393715964799575,0.22600522307171064,0.1534024252759462,1.0584148860688911,0.5859016766873273,0.8281655428389256,0.14518429789607498,0.7139583456837996,0.2847756350379099,0.4017456082440913,0.27280137826942585,0.5149908492845399,1.1159279452027244,1.2380538425255905,0.8137781805511225,0.7287089890935882,0.3350218810818412,0.27753055146980016,0.6085466728816655,0.6932892852966589,0.5367526174150408,0.6356912195547061,0.5920495229180563,0.4837481677159667,0.2702543677084825,0.6018606742031195,0.7913145321895453,0.4737516747787594,1.2643961528756402,0.36055983900600536,0.4823169611021877,0.14092260086908934,0.4827984647723762,0.16536617326126854,0.8375290711393409,0.3961159125004302,0.3855701996927912,0.3715547408781607,0.2493011571974917,0.5496649734218689,0.22446677201850848,0.2221117304130034,0.06586699121039022,1.004568250860003,1.1762200758673929,0.4095978339799595,0.2988203945247964,0.8851383823545819,0.8792040599222211,0.6511354712786322,0.938011860485104,0.2609204156527465,0.15889866619624876,0.3773907994021746,0.38010653750801626,0.4926230315017429,0.6676364683850923,0.3864750578542325,0.6789496113224464,0.6057621692730621,0.3929587002538822,0.3754771987247196,0.8705065894160758,0.7629037210040471,0.6542589660293676,0.12914179209958426,0.2187479252537543,0.8119912678773769,0.7415267576175657,0.8662605511524122,0.638795140284029,0.4497103048844094,1.6867345163818788,0.4309648286415772
KCNA5,3741,0.6823372947812424,0.5867835379988424,0.39214115924468695,0.8177066442927058,0.6027606080744536,0.9296814518651348,0.3990185937774832,0.5293421379533857,0.5259864154659751,0.4541259016880741,0.5466416449445336,1.6291446487604009,0.2937250089639131,0.38504887650186215,0.6788041647797273,0.19657542083533588,0.975538478830022,0.6740923068854578,0.2848615725441657,0.2416360692784644,0.6741470290173983,0.548728408461978,0.3832016550151071,0.13935901542806925,1.0516105341780757,0.6992870383394603,0.3571541627003164,0.15539136622003344,0.26461164211973565,0.487237106478047,0.5171301558336238,0.5164168725867149,1.0058190059874517,0.729962362322452,0.2382454539493805,0.4500394252354645,1.2070773839872382,0.7045003733708125,0.20664851628204836,0.4716658666944923,0.5268842092278372,0.12548435962752116,0.5291241507953793,0.34842451391907764,0.6071194361705735,0.17211974980964365,0.4538817331683505,0.1843539941606404,0.22322483028207998,0.4243416027981956,1.3654032125834528,1.0403351370208085,0.7202337637000326,0.3554006858112179,0.5984693010457853,0.4574119306637554,0.564444792945063,1.386079985527214,0.7026611859973712,0.7642224097579468,0.3747703409660901,0.32130225908093285,0.8175475643664317,0.3278343446928019,0.3454236500663927,0.7444249078600129,0.4911659734532753,0.4013245440335458,1.1366634423192687,0.5316890083401926,0.7793749750661201,0.31661497531429417,0.6273462963051085,0.1427283801083675,0.6385562694792764,0.8218147784827232,0.4267148159733599,0.7860082839962568,0.3970160796241063,0.35420646585117543,0.4560734874804397,0.17274710603824506,0.4265587800627053,0.4035662027136476,0.1472169788982348,0.8713460707702798,0.4131498855869955,0.5929357783022607,0.5741666405220347,0.382487249444361,0.0570852628714578,1.7474757531718406,0.8921133643651434,0.6661391415655739,0.267701142705031,0.5580575831766081,0.2165679514392476,0.8036281264221915,0.4687954544422978,0.4522639999766165,0.33395533460697624,0.9288235554786288,0.2650409142905993,0.6633360464192325,0.7494981784983328,0.40525721752642796,0.4586807699289646,0.4312964341400928,0.5514192423799856,0.4866635556834098,0.3274875687921941,0.4185490505525536,0.17764273437730976,0.908007057504836,0.4566791795237149,1.1176712584622197,0.5132404564560272,1.0106258747160066,0.4461294340960689,0.18162818534391592,0.7046619240431055,0.5371165946301889,0.6819621588671257,1.2996652627252394,0.09531859434546916,0.6188895181915942,0.8869873029722247,0.6350649825970623
KCNA6,3742,0.9719442993686312,0.25290599594158786,1.1065469105311092,0.4764909115016816,0.22428699580331646,0.4865616422856138,0.3301768216898753,0.5979252245188469,0.40628403172961297,0.5893441040122084,0.2452089503966272,1.115737003783385,0.2754649936372325,0.4462274250707456,0.8243853050168781,0.7537837377545379,0.2882017064990387,0.9742692101516184,0.2818822826356405,0.111047124383705,0.10918389600923374,0.06985004254749844,0.9818506154808259,0.2362586268090776,1.1674614861217285,1.0692020037060692,0.4656319050242504,1.362257045949144,0.2331055414144482,0.6263538842293478,0.2297664288670889,0.44863140254148415,0.5147937213842357,0.3738977296818935,0.4305603037224639,0.5995306427821162,0.5557003345500146,0.05095667215152865,0.3925876312525499,0.2768968791798467,0.10334413049831276,0.19904548667726066,0.7621269456080128,0.20672646246673096,0.6607735762620965,0.8502992722782351,0.3711386780902034,0.6160417891648554,0.13124946900155576,0.49178399929333294,1.0736720913009985,0.573520182355174,0.4783513267834981,0.7957740599537889,0.2713115012255453,0.26608397084687435,0.17546675593725272,0.9060649660123246,0.6019237994101075,0.7837432308353129,0.1405814028495834,0.7571031078412419,0.2735874518823056,0.36667617789336615,0.2788185354233498,0.5243609411043249,1.1234922982025004,1.3429692642071418,0.7599673752060958,0.7431205713855369,0.3039942745882131,0.2749945687396186,0.5929130063951016,0.7396404638318789,0.4749053988073553,0.6852751458294335,0.5278354430801812,0.5703367836915312,0.2678461532064137,0.5057871195092974,0.7474373035736027,0.4944536574034109,1.1874752953453434,0.3700605744797559,0.4282518740335391,0.13479269401658148,0.4436059610971383,0.15866603536974816,0.8445248945234787,0.3800676796017658,0.3902243260808644,0.3452666001571786,0.254619238765112,0.5408515685583863,0.27849675635141985,0.18149101997770012,0.08754174404201054,1.0014407935419254,1.1634318011591125,0.36441373199401866,0.23913551290652585,0.7543948851046818,0.9971522723732604,0.7088369298619883,0.9425365813431286,0.2327118481695652,0.18824149542266413,0.3796810207161165,0.33888166584074497,0.4626827124115966,0.6771783798684676,0.38427689820084543,0.6168567889041844,0.6377823364344382,0.34415591089675823,0.3889545758245957,0.8585388328525282,0.8368897333049349,0.6049904530867934,0.14473270125154938,0.19414045374663105,0.7910519874947411,0.7558865489597831,0.8689969698304222,0.6574210736386124,0.4111739017637003,1.673064666500404,0.4861915853779231
KCNA7,3743,0.5573320722383888,1.2257655992064822,0.04799288531275172,1.634581400930489,0.9064582428914544,0.7529891155385657,0.10485059793842466,0.3628630419153916,0.04487507475834144,0.17550001923975192,1.2939460886936438,0.7366470891923497,0.55186603148909,0.5477953639783357,0.3281768201330775,1.1522311669686125,0.6186714143619726,0.208228980930228,0.07826599339121268,0.06423858832371862,0.5675777532121069,0.9887954122024148,0.24495423903198615,0.16385034140199425,0.2695379282298841,0.1455434656084368,0.19342214196136126,0.0726347640235173,0.7601506256978763,0.4190421144429006,0.3971713207368004,0.1589290650723208,0.36686772447667626,0.55935287328535,0.02766177673088877,0.6891205332937993,1.2564741078293638,1.3640829587845429,0.5605311080342845,0.21720996929626715,1.2049349873238488,0.4798660081370096,0.16993228786870052,0.24339887543140276,0.1451998881025142,0.03691218176954671,0.13286238157435468,0.0368082419312314,0.19503887515907226,0.07255526972052298,1.006172701802693,2.0445163863289517,0.41546035070168347,0.12221890147187207,0.17164126969873905,0.1432308115030786,0.12926837473911673,1.4004250461216037,0.3372320714592933,0.2487138020345255,0.2733616575500683,0.7082518309354782,0.4081809554170621,0.16354105173757202,0.8015197853724423,0.4422808967609155,0.2617080848781686,0.3917472603397542,1.6075521463763558,0.3778160045982191,0.35910154129378496,0.20116917957600794,0.23400457211623066,0.07721851357503941,0.4830343642321072,0.5378675593553405,0.4625969142741279,1.2632052645557803,0.21409996888355204,0.9726380274013467,0.21339788649231195,0.5212334079020902,0.3706789397154199,1.7215372317088278,0.03652754186799652,0.7481295414504252,0.760297696288479,0.3620328242253316,0.17482709608579936,0.5294965056251538,0.025954491223551725,1.3982666201262095,1.6216882284064045,0.23131883597491604,0.5075542198827392,0.387221583418156,0.15789944262096756,0.39696678409646996,0.5814744007077657,0.18504404096030874,0.2487105969369019,0.9883929778772751,0.194034902423032,0.6980826512469273,1.306593633439196,0.15945801347690194,1.6683522170978158,0.17244005719689948,0.14962469799738182,0.5924823613288371,0.5344627379704463,0.6782926880489839,1.2560992757662346,0.7637758958722024,0.4918194410773484,0.06084780202100151,0.17868745306996922,0.4411458377902837,0.867801314161012,0.5464406430917351,0.4269876703169001,0.3686262580222989,0.32003986826656683,0.8971189575858022,0.35178581569343803,0.6869070814196999,0.43520359535946657,0.06498767224581617
KCNAB1,7881,0.7351316621392965,0.4531407366633416,0.7561530814871192,0.4984714039444924,0.5887172301739454,0.5543601485818624,0.4637469660848379,0.6393962389275432,0.5694854010641575,0.7994275399103761,0.5072333713293076,1.9092597279071808,0.2340373736053705,0.6497867296382784,0.5432911775670946,0.9705863152537496,0.6989266926199198,0.4354659846186638,0.23469605679661035,0.13634822179079056,0.7169009945243597,0.4172479115575552,0.3146549899160862,0.2674419724814594,0.7896072265550494,0.8608839406594634,0.20667963091135025,0.2612989649176597,0.10885102987289427,0.3970595330119133,0.29968907576203346,0.5053637986272573,0.938334205442667,0.6832289603233337,0.4287257929168641,0.5398341767132282,1.063171600550413,0.6404609688483178,0.20445349417328834,0.3068736124262213,0.42923101100474603,0.17221798094063998,0.6896359313480556,0.3722271245896816,0.5562392059728504,0.3486393168821931,0.423789438906312,0.5276273019582033,0.18191253858953715,0.34920528654381633,0.7967238863736391,0.8182177500665188,0.6498535628616811,0.7346039409980177,0.7954895253151655,0.2958997806459665,0.4211765985518694,1.138007031393051,0.5783958876192571,0.5353221659719944,0.2763317827098072,0.20883638153895734,0.6712617862761021,0.1833267602197826,0.4019866546094418,0.8050396322004497,0.9186451304197312,0.8653168792784214,1.1511492879509926,0.8787927145369351,0.7458753353744745,0.3734308308869601,0.7281740472465753,0.07150486343353987,0.6118783664971589,0.7767937328867615,0.5542008974343539,0.5122970269024372,0.1849892530038953,0.43934371943473816,0.7941076611101627,0.12248420284688473,0.8704360670238733,0.43871322403401136,0.19491365206837652,0.536271042047441,0.44257667613253004,0.5167091586053372,0.34275887596979737,0.3766430905997753,0.3920595513761044,1.1658045166879891,0.3593997194215655,0.6545404690355062,0.08863191333562136,0.610592081604898,0.14092082116007806,1.1020837475955487,0.8775428905457259,0.2788864925906062,0.4667853493124247,0.9069054724711924,0.2084844700306654,0.5597786398127675,0.7950986951053143,0.33795253451019525,0.3381355788871646,0.5216481863602996,0.5275606526553631,0.5162469080984592,0.55251515635252,0.4796932577036322,0.26984643440842626,1.0044962907791135,0.4621953826129436,0.6575800929814577,0.41606230487972495,1.1177890766799452,0.8126948422819376,0.1468927550405264,0.5773497279852629,0.3954623365521431,0.7811960105478764,0.8013689714610577,0.1751328691199422,0.5557794570341706,1.3259230892598628,0.5573250728428364
KCNAB2,8514,0.08034567817124436,1.2495435676027344,1.214322078798842,0.7096918505234053,0.4144193632701205,0.9525354669872651,0.4870135212147968,1.1247829323160792,0.6056834461894137,0.8721987138252316,0.4729940523342739,1.1650916295272848,0.315690760803215,0.5862821453041531,0.5233756549988111,0.3156440313452047,0.5554241718942733,0.2961953240270744,0.5008326648954663,0.6929932721675129,0.5145559898129569,1.0032599888656055,0.6302172066995839,0.20801648928340544,0.375269793973929,0.80756239538856,0.16901485334120064,2.173540993294727,0.05660825759687919,0.09788984377927537,0.5512886899287772,0.3612344455651696,0.9269071758082191,0.9172946046023588,0.3097425248750714,0.2520197823585216,0.9468612761238516,0.6234504824825238,0.4372667852123336,1.2357738717536106,0.4145069169733747,0.3789494471782001,0.7576199383716518,1.1463378273657046,0.7381901916648659,0.8663383766252268,0.2637790063507067,0.8992420438101931,0.2677843997160702,1.1834752188564719,0.5000465445018814,1.1420678824024044,0.8721827386969714,1.6430481626418902,1.149634511326365,0.6989920150600779,1.0165044594553707,1.2924992656902023,0.5929677235762052,0.29543775488538365,0.061837944138286825,0.7347606134354534,0.5612702962478848,0.22725069452933894,0.3748567356303821,0.8324506973751095,0.888929650020439,0.8770207948195178,1.260320198769317,0.7047219916529033,1.4281536833115258,1.0922201552716473,0.4541469461581098,0.5881666522771406,0.5988977791921669,0.6813041163127557,0.16611966733688885,0.7456873033069251,0.4332451425751696,0.2616837129932348,1.3977391956389562,0.30619746737043724,0.8369200216113452,0.9538179948134856,1.2149075445105142,1.3774958654264469,0.4720868914543838,0.7703189695162089,0.4273205346032299,0.8735715901105642,0.222549675926232,1.440467422289928,0.3512769644682622,0.7511725927035465,0.14840165481763648,0.4227426987294105,0.1277021826194178,0.9860207516160686,1.2304560442876922,0.4867591813652944,0.3753071120193778,0.7372100327657936,0.9179185077137552,0.4806603101063651,1.1337411342419008,0.2756402388789013,0.07200611554787832,0.7171685117855309,0.5694494006641013,0.2638608477532405,0.4432610368575665,0.29806692560109704,0.5907183743519309,0.7321749829450319,0.4265899858368867,1.1048560504832,0.7982795820866808,0.7302189920393513,0.60188680664564,0.3003498666921558,1.374662197909147,0.3660078204698111,0.7060497726369256,0.5593012897351436,1.1136775628892104,0.9219977129656466,0.595376102124925,0.3917547549400896
KCNAB3,9196,0.10639736670412517,0.8984472882081019,0.6913552270006192,0.6795587107303895,0.568103629468303,0.698284941523483,0.3685944563111193,0.808054108166773,0.6826351636001154,0.7359328070792712,0.4928654527821039,1.1617178013175726,0.10013472516285746,0.4098423374228571,0.3878438094611231,0.32822337201943524,0.8846177289831011,0.289124280573114,0.4529534351845321,0.382526976434808,0.6404815493445647,0.5577203356905988,0.6799417078063676,0.11762747941048522,0.4996426842675397,0.585901206508769,0.33108812257255377,1.3731296816232956,0.03796906243813665,0.14656618793544016,0.6731030200039477,0.3410209399285285,1.1333095503010249,0.715272878451567,0.17960850483492802,0.25417526876259794,0.7863270993530749,0.6041727837018277,0.36148415335012896,0.6817083203792572,0.4716461436921045,0.26661755955729044,0.5147272907864107,0.7081241871436176,0.4848519306825964,0.7027232113029612,0.2939676223459997,0.5779863317212777,0.15763104020764954,0.5970136915853149,0.7310162113567716,1.1229346842867765,0.6812113006314949,0.910321736100473,1.1045566801295468,0.4380068367915718,0.8485462549622906,1.1436756029862325,0.4780201892731221,0.2853735211452371,0.23754489318712765,0.4272144867754296,0.8561756327395377,0.1451223709591125,0.3513586657102171,0.6710689800428716,0.8464564905903841,0.6179537554791099,1.4493392138457613,0.5160552479699254,1.1078916173212623,0.6071533239632845,0.5008221619772284,0.4527827398635839,0.42642953931697103,0.4594978650933818,0.2263803497427388,0.9485392993414088,0.4753193425308717,0.220528645209576,0.9883349666450368,0.2657432358280609,0.5356088495156482,0.8620724449679256,0.6826516750101981,0.7248062303505446,0.5332162099468865,0.7913759971253181,0.3247912987096137,0.5281774810113405,0.1511928713125618,1.5460445879086069,0.4614656470755214,0.6387155528680274,0.14127719299181513,0.5627750843939813,0.17746094731123824,0.6250700156116172,1.2516922739736345,0.15878500840822726,0.4469841374535309,0.8349321819802649,0.6426214783619109,0.5331249042325898,1.1791613263989749,0.2028745219866304,0.205005746781826,0.4685583836977419,0.5410190703602213,0.25634419469849057,0.21509344530659485,0.4596555633215528,0.4372132575845248,0.8469198981868593,0.3941750327772216,1.0216070798823709,0.8120095752542348,0.847847381863547,0.4712381259626464,0.28477920311454097,0.8098990825446029,0.3133642123992506,0.4930944358557463,0.4904765561928874,0.6534995762886185,0.8397468123271277,0.4607247394460596,0.573900639001084
